spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
spearman|distance_corr|multiplicative|max,nonlinear,0.19388095238095238,0.46041666666666664,0.2406472462722463,0.0032291666666666666,0.7166825396825396,0.33990046296296295,0.4422142857142857,0.419605427669214
spearman|distance_corr|multiplicative|mean,nonlinear,0.19315674603174604,0.45958333333333334,0.23990121452621452,0.011770833333333333,0.7101726190476191,0.33957605820105824,0.4393075396825397,0.42062929469124133
spearman|distance_corr|multiplicative|sum,nonlinear,0.1921170634920635,0.45638888888888884,0.23812872775372776,0.0032291666666666666,0.7178214285714285,0.33994411375661376,0.4414613095238096,0.41953577044387924
spearman|distance_corr|quotient|max,nonlinear,0.21080456349206347,0.6108333333333333,0.294096620971621,0.012126984126984127,0.7248402777777777,0.35533862433862434,0.42278075396825393,0.5418936442048617
spearman|distance_corr|quotient|mean,nonlinear,0.21204761904761904,0.6327777777777778,0.29790259740259745,0.013053571428571428,0.7233452380952381,0.3560069444444444,0.4251140873015873,0.5472662298185828
spearman|distance_corr|quotient|sum,nonlinear,0.20640178571428572,0.5363888888888888,0.27767448292448293,0.015646825396825395,0.7218700396825397,0.3540168650793651,0.430046626984127,0.48949092604157024
spearman|mutual_info_sklearn|difference|max,nonlinear,0.19233531746031746,0.37375,0.2263574434824435,0.00125,0.7149424603174603,0.34134821428571427,0.45777083333333335,0.3772670734951465
spearman|mutual_info_sklearn|difference|mean,nonlinear,0.19552281746031747,0.4081944444444444,0.23372829485329485,0.006371031746031746,0.7094712301587301,0.3427400793650794,0.4509087301587302,0.40365987149787186
spearman|mutual_info_sklearn|difference|sum,nonlinear,0.19572916666666668,0.36875,0.22800078162578163,0.00125,0.7109375,0.3416838624338624,0.461233134920635,0.37258710191459277
spearman|mutual_info_sklearn|multiplicative|max,nonlinear,0.19330456349206349,0.46041666666666664,0.24071206108706109,0.0032291666666666666,0.7182311507936507,0.3389341931216931,0.437453373015873,0.42166248734380035
spearman|mutual_info_sklearn|multiplicative|mean,nonlinear,0.1940198412698413,0.46375,0.24196338383838387,0.00625,0.7147519841269842,0.33944708994708994,0.43839087301587304,0.4219627465124763
spearman|mutual_info_sklearn|multiplicative|sum,nonlinear,0.19274900793650793,0.4583333333333333,0.2399025372775373,0.0032291666666666666,0.7186478174603175,0.3387705026455026,0.43693750000000003,0.42078778851184695
spearman|mutual_info_sklearn|quotient|max,nonlinear,0.2134097222222222,0.6473611111111112,0.3013267195767196,0.007003968253968255,0.7279236111111111,0.35549867724867723,0.427968253968254,0.5732354100632873
spearman|mutual_info_sklearn|quotient|mean,nonlinear,0.21541964285714285,0.6702777777777779,0.3060328884078884,0.008327380952380952,0.7248581349206349,0.3595813492063492,0.4415029761904762,0.5875135764299778
spearman|mutual_info_sklearn|quotient|sum,nonlinear,0.21460416666666665,0.6377777777777778,0.301589405964406,0.008395833333333333,0.7250287698412698,0.3575168650793651,0.4379196428571429,0.566985697074775
spearman|pearson_abs|difference|max,nonlinear,0.1831597222222222,0.3331944444444444,0.20679028379028377,0.0013541666666666667,0.7125347222222221,0.33251587301587304,0.4518630952380952,0.33801977548280426
spearman|pearson_abs|difference|mean,nonlinear,0.18214484126984126,0.34041666666666665,0.20801996151996152,0.008902777777777779,0.7093134920634921,0.3313594576719577,0.4422817460317461,0.3410255768310793
spearman|pearson_abs|difference|sum,nonlinear,0.18298611111111113,0.32083333333333336,0.20323971861471862,0.0013541666666666667,0.7097222222222221,0.3297820767195767,0.45126289682539683,0.3292397531447615
spearman|pearson_abs|multiplicative|max,nonlinear,0.1961845238095238,0.4680555555555555,0.24460557960557963,0.0034375,0.7144781746031746,0.3420248015873016,0.4485287698412698,0.42010475147422977
spearman|pearson_abs|multiplicative|mean,nonlinear,0.19451785714285716,0.46458333333333335,0.2424647065897066,0.011395833333333334,0.7095892857142857,0.3400552248677249,0.4420565476190476,0.4208316299251251
spearman|pearson_abs|multiplicative|sum,nonlinear,0.19471230158730157,0.4622222222222222,0.24207912457912456,0.0033333333333333335,0.7156448412698413,0.3405667989417989,0.44519444444444445,0.41829956695167003
spearman|pearson_abs|quotient|max,nonlinear,0.21773313492063495,0.6580555555555555,0.307100468975469,0.00883234126984127,0.7219910714285714,0.3587010582010582,0.4393650793650794,0.5486052935436745
spearman|pearson_abs|quotient|mean,nonlinear,0.2182152777777778,0.6856944444444445,0.3107821669071669,0.00884920634920635,0.7220863095238095,0.3559556878306878,0.4294285714285714,0.5670920675382635
spearman|pearson_abs|quotient|sum,nonlinear,0.20842162698412697,0.5858333333333333,0.28806992544492543,0.010214285714285716,0.7282331349206349,0.35475165343915344,0.4308224206349206,0.5061223414281756
spearman|spearman_abs|difference|max,nonlinear,0.1933125,0.3493055555555556,0.2180247715247715,0.0016666666666666668,0.7001736111111111,0.33611574074074074,0.4630327380952381,0.3380265874002819
spearman|spearman_abs|difference|mean,nonlinear,0.19040277777777775,0.3623611111111111,0.2187025012025012,0.009166666666666667,0.7013472222222222,0.33643022486772484,0.45260416666666664,0.3475170246851591
spearman|spearman_abs|difference|sum,nonlinear,0.19581944444444443,0.3456944444444444,0.2194882154882155,0.0014583333333333334,0.6959861111111111,0.33598544973544975,0.46514980158730157,0.3309370516627768
spearman|spearman_abs|multiplicative|max,nonlinear,0.19704563492063493,0.46888888888888886,0.2453158970658971,0.0034375,0.7137559523809524,0.3420347222222222,0.44877182539682536,0.42108583894357393
spearman|spearman_abs|multiplicative|mean,nonlinear,0.1953998015873016,0.46541666666666665,0.24332714045214046,0.011395833333333334,0.7085684523809523,0.34000661375661373,0.44223015873015875,0.42157404659501013
spearman|spearman_abs|multiplicative|sum,nonlinear,0.19596329365079365,0.4659722222222222,0.2436737012987013,0.0033333333333333335,0.7148303571428571,0.3412473544973545,0.447625,0.4199537517050272
spearman|spearman_abs|quotient|max,nonlinear,0.2213670634920635,0.6720833333333334,0.3120229677729678,0.008299603174603175,0.7193313492063492,0.3600046296296296,0.4434871031746032,0.555167535224984
spearman|spearman_abs|quotient|mean,nonlinear,0.22103869047619049,0.6966666666666667,0.31483363395863395,0.009108134920634921,0.7196101190476191,0.3584156746031746,0.4363839285714286,0.5691156812364453
spearman|spearman_abs|quotient|sum,nonlinear,0.2146140873015873,0.6104166666666667,0.29753541366041364,0.010283730158730159,0.7227410714285715,0.357005291005291,0.43698611111111113,0.5212543669217173
