dataset,dependence,task,method,operator,aggregation,relevance,redundancy,stop_mode,k,score_threshold,seed,precision,recall,f1,redundancy_rate,noise_rate,downstream_score,runtime_s
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,3,0.05,0,1.0,0.1,0.18181818181818182,0.0,0.0,0.9282272196261683,5.673606416967232
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,10,,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.9297605140186915,1.0866908739844803
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,35,0.1,0,0.7714285714285715,0.9,0.8307692307692307,0.0,0.22857142857142856,0.9375730140186915,0.9542519160022493
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,5,,0,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.9172751168224299,1.0899536679498851
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,37,0.1,0,0.7567567567567568,0.9333333333333333,0.835820895522388,0.0,0.24324324324324326,0.9422459112149533,0.9665929570037406
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,5,,0,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.9375730140186915,1.0869957910035737
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,35,0.1,0,0.7714285714285715,0.9,0.8307692307692307,0.0,0.22857142857142856,0.939106308411215,0.9624923349765595
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,10,,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.939106308411215,1.3067762090067845
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,35,0.1,0,0.7714285714285715,0.9,0.8307692307692307,0.0,0.22857142857142856,0.9422459112149533,1.1628334580163937
probe_breast_cancer,mixed,classification,skb_f,,,,,val_fixed_k,10,,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.9297605140186915,0.15574658301193267
probe_breast_cancer,mixed,classification,skb_mi,,,,,val_fixed_k,5,,0,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.9250876168224299,0.27552041597664356
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,10,,1,0.7,0.23333333333333334,0.35,0.0,0.3,0.9422459112149533,7.064921331999358
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,18,0.0,1,0.7222222222222222,0.43333333333333335,0.5416666666666666,0.0,0.2777777777777778,0.9375730140186915,5.759377165988553
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.03333333333333333,0.0625,0.0,0.5,0.8969772196261683,7.079024500009837
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,38,0.1,1,0.7631578947368421,0.9666666666666667,0.8529411764705883,0.0,0.23684210526315788,0.9500584112149533,5.796364292007638
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,1,0.6,0.1,0.17142857142857143,0.0,0.4,0.9219480140186915,7.100465248979162
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,3,0.0,1,1.0,0.1,0.18181818181818182,0.0,0.0,0.9297605140186915,5.700222459010547
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,10,,1,1.0,0.3333333333333333,0.5,0.0,0.0,0.9329001168224299,1.094069167971611
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,35,0.05,1,0.7714285714285715,0.9,0.8307692307692307,0.0,0.22857142857142856,0.954731308411215,0.9412576670001727
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,10,,1,1.0,0.3333333333333333,0.5,0.0,0.0,0.9375730140186915,1.0866165829647798
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,40,0.0,1,0.75,1.0,0.8571428571428571,0.0,0.25,0.9500584112149533,0.9687210819975007
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,5,,1,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.9453855140186915,1.0857309590210207
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,33,0.1,1,0.8181818181818182,0.9,0.8571428571428572,0.0,0.18181818181818182,0.9500584112149533,0.9681410410266835
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,2,,1,1.0,0.06666666666666667,0.125,0.0,0.0,0.9375730140186915,1.3183785419678316
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,40,0.0,1,0.75,1.0,0.8571428571428571,0.0,0.25,0.9453855140186915,1.173343375994591
probe_breast_cancer,mixed,classification,skb_f,,,,,val_fixed_k,10,,1,1.0,0.3333333333333333,0.5,0.0,0.0,0.9329001168224299,0.15803433299879543
probe_breast_cancer,mixed,classification,skb_mi,,,,,val_fixed_k,10,,1,1.0,0.3333333333333333,0.5,0.0,0.0,0.9485251168224299,0.27059125099913217
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,10,,2,0.8,0.26666666666666666,0.4,0.0,0.2,0.9375,7.054994998965412
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,14,0.0,2,0.7857142857142857,0.36666666666666664,0.5,0.0,0.21428571428571427,0.9296875,5.71883566697943
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,10,,2,0.8,0.26666666666666666,0.4,0.0,0.2,0.9453125,7.096791084040888
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,35,0.05,2,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.0,0.17142857142857143,0.9375,5.796526877005817
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,10,,2,0.4,0.13333333333333333,0.2,0.0,0.6,0.9437792056074766,7.126825790997827
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,5,0.0,2,0.6,0.1,0.17142857142857143,0.0,0.4,0.9359667056074766,5.71632362503442
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9562646028037383,1.0832164590246975
probe_breast_cancer,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,36,0.1,2,0.75,0.9,0.8181818181818182,0.0,0.25,0.9453125,0.944535457965685
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9515917056074766,1.081721000984544
probe_breast_cancer,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,40,0.0,2,0.75,1.0,0.8571428571428571,0.0,0.25,0.9453125,0.9602249980089255
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9453125,1.0924752099672332
probe_breast_cancer,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,37,0.1,2,0.7567567567567568,0.9333333333333333,0.835820895522388,0.0,0.24324324324324326,0.953125,0.974256957997568
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9609375,1.3212011229770724
probe_breast_cancer,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,37,0.1,2,0.7567567567567568,0.9333333333333333,0.835820895522388,0.0,0.24324324324324326,0.9453125,1.164010334003251
probe_breast_cancer,mixed,classification,skb_f,,,,,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9609375,0.15789687499636784
probe_breast_cancer,mixed,classification,skb_mi,,,,,val_fixed_k,10,,2,1.0,0.3333333333333333,0.5,0.0,0.0,0.9453125,0.27443050098372623
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,0,0.6,0.3,0.4,0.0,0.4,0.2766779095127384,1.7260107900074217
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,1,0.05,0,1.0,0.1,0.18181818181818182,0.0,0.0,-0.1020803461274371,1.4000017490179744
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,10,,0,0.6,0.6,0.6,0.0,0.4,0.31401348946360785,1.744289499009028
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,13,0.05,0,0.6923076923076923,0.9,0.7826086956521738,0.0,0.3076923076923077,0.3095909797378513,1.4982847509963904
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,10,,0,0.3,0.3,0.3,0.0,0.7,0.2743923098866202,1.7757860829588026
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,4,0.0,0,0.25,0.1,0.14285714285714288,0.0,0.75,0.09647470660829705,1.393233082984807
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,5,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.26471338436752667,0.4031910829944536
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,17,0.1,0,0.5882352941176471,1.0,0.7407407407407407,0.0,0.4117647058823529,0.324109235591706,0.42549437601701356
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,10,,0,0.8,0.8,0.8000000000000002,0.0,0.2,0.28728755857722166,0.4119389579864219
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,20,0.1,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.3236587802662231,0.4490047080034856
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,5,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.277715289763833,0.4091976670024451
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,19,0.05,0,0.5263157894736842,1.0,0.6896551724137931,0.0,0.47368421052631576,0.3084202550231392,0.4433147500094492
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,5,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.277715289763833,0.40156408402253874
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,20,0.0,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.3232236611605447,0.4413477499911096
probe_diabetes,mixed,regression,skb_f,,,,,val_fixed_k,10,,0,0.9,0.9,0.9,0.0,0.1,0.29178374025692877,0.16842691699275747
probe_diabetes,mixed,regression,skb_mi,,,,,val_fixed_k,5,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.294216453871454,0.2226684580091387
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,1,0.6,0.3,0.4,0.0,0.4,0.16018556962009112,1.7386286260152701
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,10,0.0,1,0.6,0.6,0.6,0.0,0.4,0.26904058757174976,1.414633498992771
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,1,0.2,0.1,0.13333333333333333,0.0,0.8,0.035125497539018835,1.759564042033162
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,20,0.0,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.25951534611459803,1.4877158340241294
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,10,,1,0.3,0.3,0.3,0.0,0.7,0.09168632558447987,1.7715804999752436
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,1,0.05,1,1.0,0.1,0.18181818181818182,0.0,0.0,-0.06816201192880422,1.3968086259847041
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,10,,1,0.9,0.9,0.9,0.0,0.1,0.23366964879370133,0.40905191597994417
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,18,0.1,1,0.5555555555555556,1.0,0.7142857142857143,0.0,0.4444444444444444,0.2607616399518571,0.4445297099882737
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,10,,1,0.9,0.9,0.9,0.0,0.1,0.22865184484654633,0.4172682080534287
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,20,0.1,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.2683368853852156,0.4638816659862641
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,5,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.21094994429492597,0.4053984170022886
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,20,0.0,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.2731067949635104,0.4587681260018144
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,5,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.21094994429492597,0.39779537499998696
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,20,0.0,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.26956391159889515,0.45687708404148
probe_diabetes,mixed,regression,skb_f,,,,,val_fixed_k,10,,1,0.9,0.9,0.9,0.0,0.1,0.23229730841005158,0.16726304098847322
probe_diabetes,mixed,regression,skb_mi,,,,,val_fixed_k,10,,1,0.8,0.8,0.8000000000000002,0.0,0.2,0.28658507615048034,0.21914483298314735
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,2,0.8,0.4,0.5333333333333333,0.0,0.2,0.34129933389489586,1.7391003770753741
probe_diabetes,mixed,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,1,0.1,2,1.0,0.1,0.18181818181818182,0.0,0.0,0.2270443659091742,1.4289325409918092
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,2,0.2,0.1,0.13333333333333333,0.0,0.8,0.2511498982061262,1.7627503329713363
probe_diabetes,mixed,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,20,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.41067440441738345,1.5053618749952875
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,10,,2,0.3,0.3,0.3,0.0,0.7,0.3239805465170503,1.767481791001046
probe_diabetes,mixed,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,1,0.05,2,1.0,0.1,0.18181818181818182,0.0,0.0,0.2270443659091742,1.4089029149909038
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,10,,2,0.9,0.9,0.9,0.0,0.1,0.4099026191378161,0.41158046005875804
probe_diabetes,mixed,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,16,0.1,2,0.625,1.0,0.7692307692307693,0.0,0.375,0.440705655289252,0.43738320900592953
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,10,,2,0.8,0.8,0.8000000000000002,0.0,0.2,0.4121010503993334,0.41243037398089655
probe_diabetes,mixed,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,20,0.1,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.415704615067954,0.46071408299030736
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,5,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.37202515603247055,0.4106827910291031
probe_diabetes,mixed,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,20,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.41073877248257074,0.4543235410237685
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,5,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.37202515603247055,0.39685071000712924
probe_diabetes,mixed,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,20,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.41073877248257074,0.4563227499893401
probe_diabetes,mixed,regression,skb_f,,,,,val_fixed_k,10,,2,0.9,0.9,0.9,0.0,0.1,0.4107099829213725,0.16789337500813417
probe_diabetes,mixed,regression,skb_mi,,,,,val_fixed_k,10,,2,0.8,0.8,0.8000000000000002,0.0,0.2,0.3977205123240656,0.21956812500138767
