spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
f|mutual_info_sklearn|difference|max,nonlinear,0.14896103896103896,0.4965909090909091,0.21477813852813854,0.03347943722943723,0.6299729437229437,0.2933252164502164,0.4276244588744589,0.7418146395248751
f|mutual_info_sklearn|difference|mean,linear,0.38493368536225675,0.8354761904761905,0.47007624331784,0.1274075924075924,0.2760090623662052,0.6219538199895343,0.7872813852813854,0.8674281423623268
f|mutual_info_sklearn|difference|mean,mixed,0.5579160349185771,0.7664848484848484,0.5022369543243994,0.0,0.3069728539703118,0.824422857109394,0.8276,0.792376784050817
f|mutual_info_sklearn|difference|mean,nonlinear,0.15762987012987015,0.5681818181818182,0.2312914862914863,0.04107683982683982,0.6066287878787879,0.3003327922077922,0.45106872294372297,0.7723026105465225
f|mutual_info_sklearn|difference|sum,linear,0.39047913990771127,0.8354761904761905,0.4768966362768884,0.13009530945245232,0.2652073363144791,0.6217724140938427,0.7869350649350649,0.867659537691866
f|mutual_info_sklearn|difference|sum,mixed,0.5628306323058171,0.7083636363636364,0.4945314442676768,0.0,0.3115503200751352,0.8157299062740155,0.807439393939394,0.7925272426037403
f|mutual_info_sklearn|difference|sum,nonlinear,0.1424918831168831,0.45227272727272727,0.20322510822510823,0.033714826839826836,0.6338933982683983,0.28464285714285714,0.40336850649350653,0.7412222476015042
f|mutual_info_sklearn|multiplicative|max,linear,0.4403781853067567,0.7626190476190476,0.5000908270067934,0.010172684458398744,0.41144517387374535,0.7113946172874744,0.7980097402597403,0.9061351739223955
f|mutual_info_sklearn|multiplicative|max,mixed,0.519571497023472,0.6561818181818181,0.4444093666420328,0.0,0.3820886761367011,0.7821593539780518,0.7225385281385281,0.7972860594077782
f|mutual_info_sklearn|multiplicative|max,nonlinear,0.14054653679653678,0.4875,0.20408910533910535,0.01534090909090909,0.6576461038961039,0.2802840909090909,0.3810741341991342,0.7639469487819762
f|mutual_info_sklearn|multiplicative|mean,linear,0.42638038152323865,0.8461904761904763,0.5000506368048384,0.08479985887128744,0.29805541284112713,0.7121150793650793,0.8330833333333333,0.9041321811161089
f|mutual_info_sklearn|multiplicative|mean,mixed,0.5447693319782752,0.7565454545454546,0.4879204549052037,0.0,0.3316577964488533,0.8022522592572137,0.7934510822510823,0.7967359645328852
f|mutual_info_sklearn|multiplicative|mean,nonlinear,0.1492884199134199,0.5488636363636363,0.21931818181818183,0.04087391774891775,0.6205844155844157,0.2831655844155844,0.3907061688311689,0.8012363905993052
f|mutual_info_sklearn|multiplicative|sum,linear,0.4406077771434914,0.7626190476190476,0.5003245932405596,0.010172684458398744,0.4112155820370106,0.7113946172874744,0.7980097402597403,0.9061843571405962
f|mutual_info_sklearn|multiplicative|sum,mixed,0.5000091579387246,0.6167878787878788,0.41364780639879745,0.0,0.40165101522144864,0.7662251701627996,0.6848051948051949,0.7973363363737946
f|mutual_info_sklearn|multiplicative|sum,nonlinear,0.14065476190476192,0.4875,0.20421536796536796,0.01534090909090909,0.6573160173160173,0.2802840909090909,0.38142586580086585,0.7638776923083792
f|mutual_info_sklearn|quotient|max,linear,0.41064546168117594,0.8354761904761905,0.4798875573539439,0.07744893202036059,0.32924788306931163,0.7065148026576598,0.8195324675324674,0.9034917790456904
f|mutual_info_sklearn|quotient|max,mixed,0.4738522266324124,0.7352727272727272,0.44309493600263117,0.0,0.414554699774514,0.755993836212742,0.7335545454545455,0.7910230332479049
f|mutual_info_sklearn|quotient|max,nonlinear,0.1486931818181818,0.6125,0.22508116883116885,0.03456439393939394,0.6387581168831169,0.2731168831168831,0.3855925324675325,0.8192731314463955
f|mutual_info_sklearn|quotient|mean,linear,0.4136313448456306,0.8402380952380952,0.4827214757697951,0.07859850863422292,0.3255575614861329,0.7106833920048206,0.8239664502164502,0.9028966420625844
